Id,Score,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32
25800,4,3,1,b,a,0,0,0,e,b,20,c,b,1,22,b,9,a,1,7,a,5,a,2,b,a,3,b,a,b,5,3,a
25801,1,17,1,a,b,1,3,12,d,c,13,c,h,3,91,d,16,c,5,0,a,5,b,1,b,b,9,j,a,b,10,9,b
25802,15,14,10,a,a,0,0,14,d,b,18,d,f,0,86,j,9,i,0,10,a,2,a,1,d,a,17,f,a,c,10,18,b
25803,2,2,1,a,a,0,0,11,a,b,15,c,h,3,14,e,10,f,4,0,a,2,a,1,b,a,12,j,a,b,5,18,a
25804,5,11,5,b,a,0,0,13,e,b,9,d,f,1,84,r,9,f,2,0,a,6,a,3,b,a,2,f,a,b,15,15,b
25805,2,16,1,a,a,0,2,15,a,b,23,d,a,1,19,p,14,g,4,3,b,5,b,3,d,a,4,h,a,b,15,9,a
25806,1,21,1,a,a,0,3,18,a,b,19,c,f,0,30,e,16,c,0,4,a,6,a,1,b,a,14,j,a,b,5,12,a
25807,4,4,0,b,a,0,2,1,a,b,2,c,f,0,44,b,9,a,0,0,b,1,a,1,b,a,8,b,a,b,5,9,a
25808,1,11,1,a,a,0,5,1,e,b,24,c,b,1,60,b,15,a,1,5,b,2,a,3,b,a,12,e,f,b,10,12,b
25809,14,22,10,a,a,0,1,15,e,b,17,d,f,2,77,k,0,i,2,7,a,4,a,2,b,a,10,f,a,b,10,3,b
25810,4,19,10,b,a,1,5,11,d,b,5,c,f,0,29,a,15,c,1,0,b,6,b,1,b,a,1,j,a,b,10,15,b
25811,1,10,10,a,a,0,1,16,e,b,4,c,a,1,86,i,7,a,1,0,a,4,a,1,b,a,14,j,a,b,15,12,a
25812,7,15,0,a,b,0,4,17,e,b,21,c,f,0,63,a,7,a,0,1,b,4,a,1,b,b,5,b,a,b,0,18,b
25813,6,16,10,d,b,0,5,14,c,b,0,c,f,1,58,b,13,c,1,2,b,2,b,3,b,b,10,b,a,b,15,9,b
25814,9,12,10,b,a,0,0,14,d,b,16,d,f,1,14,k,13,f,1,0,b,2,a,3,b,a,9,h,a,b,10,6,b
25815,1,12,5,a,a,0,1,7,e,b,11,c,b,1,98,e,20,c,1,11,a,5,a,1,b,a,19,j,a,b,0,18,b
25816,2,18,1,b,a,0,5,8,a,b,0,d,a,0,46,k,10,f,3,0,a,0,b,1,b,a,7,h,a,b,5,6,a
25817,1,17,0,b,a,0,2,0,e,b,22,a,f,3,50,h,15,b,1,0,a,3,b,1,b,a,2,j,a,b,10,3,b
25818,2,16,1,a,a,0,1,14,e,b,18,c,a,1,32,i,9,c,3,0,b,5,a,1,b,a,2,b,g,b,0,6,b
25819,1,17,5,a,a,0,0,16,c,b,15,d,f,1,61,n,7,i,2,1,a,5,b,1,b,a,3,h,a,b,5,15,b
25820,2,6,6,a,a,0,2,18,c,b,14,c,f,1,54,i,20,c,4,2,b,0,a,1,b,a,8,b,a,b,10,12,b
25821,13,2,1,a,a,0,1,12,e,b,18,d,f,1,32,m,13,i,2,0,a,2,a,3,b,a,5,h,a,b,15,9,b
25822,2,7,10,a,b,0,4,4,e,b,10,d,b,1,85,k,6,i,1,5,a,4,a,2,b,b,21,f,a,b,15,15,b
25823,1,15,6,c,a,0,5,4,e,b,12,e,a,0,75,r,6,i,0,9,a,5,a,3,b,a,12,f,a,b,5,6,b
25824,1,15,6,a,a,0,2,11,e,b,23,d,f,1,32,k,9,i,1,3,b,6,b,1,b,a,2,f,a,b,15,9,b
25825,10,5,1,b,a,0,3,4,a,b,8,d,f,0,49,r,7,f,2,0,b,2,a,1,b,a,11,h,b,b,5,18,a
25826,1,16,5,a,b,0,0,4,e,b,18,c,f,1,92,b,7,a,1,3,b,3,a,3,b,b,16,b,f,b,10,18,b
25827,1,15,6,a,a,0,3,0,c,b,20,a,b,2,38,e,18,a,0,1,b,5,b,1,b,a,16,e,e,b,0,9,b
25828,5,4,10,c,a,0,3,15,e,b,2,c,f,0,32,b,6,b,0,0,a,3,a,3,b,a,9,b,a,b,5,15,b
25829,11,14,1,a,a,0,4,7,c,b,1,c,f,2,86,b,12,f,2,10,b,2,a,2,b,a,13,b,a,b,10,9,b
25830,4,7,10,a,a,0,2,2,e,b,0,c,f,1,48,b,16,c,4,0,b,2,a,1,b,a,3,j,a,b,5,6,b
25831,11,17,10,b,a,0,3,2,a,b,23,c,h,1,53,a,10,f,2,0,a,0,a,1,b,a,3,j,a,b,5,18,a
25832,13,14,1,a,a,0,2,6,e,b,15,c,f,1,36,i,6,a,1,2,a,5,b,1,b,a,6,b,a,d,10,18,b
25833,10,8,10,a,a,0,2,6,e,b,15,c,a,1,84,b,9,a,1,0,a,6,a,3,b,a,11,b,a,b,5,3,b
25834,1,0,1,b,b,0,0,16,a,b,2,c,f,1,58,b,6,a,1,0,b,6,a,1,b,b,11,b,a,b,10,15,a
25835,1,9,10,a,a,0,3,17,e,b,23,e,a,1,30,n,11,g,3,3,a,5,b,2,b,a,11,g,a,b,10,15,b
25836,2,15,10,a,a,0,1,6,e,b,14,c,a,0,84,b,8,a,0,10,b,2,b,1,b,a,18,b,a,b,15,9,b
25837,3,20,6,d,a,0,1,1,e,b,21,d,f,0,46,k,17,f,3,1,b,0,a,3,b,a,12,h,f,b,15,12,b
25838,4,12,6,a,a,0,1,4,e,b,17,d,a,0,44,r,9,i,1,9,b,3,a,3,b,a,6,f,a,b,0,3,b
25839,1,5,10,a,a,0,3,8,d,b,10,c,f,2,83,b,9,c,2,4,a,6,a,2,b,a,10,b,a,b,10,9,b
25840,5,2,10,a,a,0,1,16,a,b,17,c,a,1,57,h,9,b,3,2,a,1,b,1,d,a,2,b,a,a,10,12,a
25841,1,17,0,c,a,0,0,0,d,b,20,c,b,0,40,b,14,a,1,0,b,4,a,2,b,a,12,b,a,b,10,9,b
25842,1,8,5,a,a,0,5,18,c,b,6,c,f,1,46,e,9,f,2,1,a,2,a,1,b,a,4,b,a,b,15,15,b
25843,4,16,0,a,b,0,3,10,d,b,19,c,f,0,60,i,13,c,0,0,a,5,a,1,b,b,3,j,e,b,10,0,b
25844,1,18,6,b,a,0,1,10,d,b,12,c,f,1,31,e,13,c,3,0,a,0,a,2,b,a,6,b,a,b,5,12,b
25845,1,15,1,a,a,0,0,0,c,b,20,d,b,1,39,k,14,i,0,10,a,2,a,2,b,a,13,f,f,b,5,18,b
25846,2,16,5,c,a,0,2,10,e,b,6,c,f,1,29,b,11,c,1,0,a,1,a,1,d,a,2,j,a,b,10,18,b
25847,1,13,10,b,a,0,3,1,e,b,21,d,b,1,46,k,15,f,3,3,a,5,a,2,a,a,13,f,f,b,10,9,b
25848,7,10,1,b,a,0,2,6,a,b,1,c,a,1,16,b,9,a,3,0,a,0,a,1,b,a,9,b,a,b,15,0,a
25849,1,6,10,a,a,0,0,1,e,b,21,e,b,3,46,k,13,i,2,7,a,3,a,2,a,a,7,f,f,b,5,12,b
25850,2,18,5,a,a,0,3,8,a,b,0,d,h,2,70,n,11,g,2,0,a,3,b,1,b,a,11,h,a,b,5,6,a
25851,2,18,1,a,a,0,4,14,e,b,16,d,c,1,83,j,15,i,1,9,a,2,a,3,b,a,20,f,a,b,15,15,b
25852,10,8,0,a,a,0,0,14,d,b,0,d,f,0,87,k,9,i,1,1,b,2,a,1,a,a,10,f,a,b,10,9,b
25853,28,16,0,a,b,0,3,18,d,b,9,d,f,1,52,n,12,i,1,1,b,1,a,3,b,b,5,f,a,b,15,15,a
25854,3,17,6,a,b,0,1,5,c,b,0,d,a,1,78,k,9,g,1,1,b,0,b,1,b,b,9,f,a,b,15,12,b
25855,6,17,10,b,a,0,1,18,a,b,1,d,f,0,96,m,8,f,0,0,a,6,a,1,b,a,14,h,a,b,5,18,a
25856,5,16,1,a,a,0,2,18,d,a,16,c,h,3,33,e,16,f,4,10,b,5,a,1,b,a,13,b,a,b,0,18,b
25857,4,9,6,a,a,0,6,8,e,b,13,d,f,1,98,r,8,i,2,3,b,0,b,1,b,a,10,h,a,b,10,12,b
25858,1,7,10,b,a,0,4,3,e,b,5,d,c,0,55,k,11,f,0,0,b,2,b,3,b,a,3,h,a,b,15,18,b
25859,1,1,10,a,b,0,1,5,e,b,23,c,a,1,67,b,8,a,1,0,b,1,a,1,b,b,3,b,a,b,5,18,b
25860,1,16,1,a,a,0,5,7,c,b,3,c,a,1,95,b,15,f,1,10,a,3,b,1,b,a,21,b,a,b,10,3,b
25861,10,0,10,c,a,0,0,7,e,b,17,c,a,3,88,c,14,c,3,0,b,5,a,1,a,a,14,b,a,b,15,6,b
25862,4,5,10,a,b,0,3,5,e,b,19,c,a,1,98,b,7,a,1,0,a,5,a,1,b,b,8,b,a,b,5,15,b
25863,2,22,6,b,a,0,3,9,c,b,23,d,f,3,18,k,16,f,3,0,a,1,a,1,b,a,13,i,a,b,10,3,a
25864,1,16,1,b,a,0,0,14,a,b,15,c,f,0,41,e,10,c,0,0,b,3,a,1,b,a,2,b,a,d,5,18,a
25865,4,13,5,c,a,0,2,1,e,b,0,c,b,1,47,i,10,a,2,0,a,5,a,2,b,a,7,b,a,b,0,6,b
25866,7,8,1,e,a,0,5,3,e,b,12,c,f,1,19,i,8,f,3,4,a,5,a,3,b,a,8,b,a,b,10,3,b
25867,1,10,1,a,a,0,1,14,e,b,15,d,d,0,92,k,14,i,0,7,b,6,a,1,b,a,17,f,a,b,15,18,b
25868,5,17,5,a,a,0,1,1,e,b,23,d,b,1,52,r,13,i,1,7,a,5,a,2,b,a,5,h,a,b,15,18,b
25869,6,4,6,a,a,0,2,3,e,b,19,c,f,1,63,h,11,f,1,0,a,3,a,1,b,a,15,b,a,b,0,15,b
25870,1,6,6,b,a,0,2,7,e,b,16,c,b,1,74,e,19,c,2,0,a,3,a,1,b,a,4,j,a,b,5,0,b
25871,1,18,5,a,a,0,6,1,e,b,22,c,b,1,50,d,14,a,3,1,b,4,b,1,b,a,18,j,a,b,10,9,b
25872,1,3,6,a,a,0,2,6,e,b,16,d,f,0,72,r,9,i,0,2,a,3,b,2,b,a,17,h,a,b,10,9,a
25873,5,0,10,c,b,0,0,10,e,b,3,d,f,1,88,r,18,i,1,0,b,5,a,1,b,b,12,f,a,b,10,9,b
25874,9,7,0,a,a,0,4,11,a,b,3,c,f,1,70,i,18,c,3,5,a,2,b,1,b,a,9,b,a,b,5,12,a
25875,2,17,5,a,b,0,2,13,e,b,16,d,f,1,80,k,13,i,1,3,b,4,b,1,b,b,4,h,a,b,10,12,b
25876,1,3,6,b,a,0,2,3,e,b,6,d,a,1,52,j,5,f,1,0,b,2,a,2,b,a,7,f,a,b,10,6,a
25877,4,14,10,a,a,0,1,10,e,b,7,d,h,0,74,r,7,g,0,5,a,2,a,1,b,a,10,h,a,b,5,18,b
25878,1,10,5,a,a,0,2,12,c,b,20,d,f,0,83,q,9,i,1,4,a,6,b,1,b,a,8,g,a,b,5,0,b
25879,4,15,10,a,a,0,2,11,e,d,2,c,a,2,46,i,10,c,2,6,b,0,a,2,b,a,12,b,a,b,10,0,b
25880,4,16,6,a,a,0,4,6,e,b,16,e,a,0,82,r,8,g,0,11,b,6,a,1,b,a,21,f,a,b,10,18,a
25881,1,6,5,c,a,0,0,2,e,b,18,c,f,1,36,i,14,c,1,0,a,2,a,1,b,a,14,b,a,b,15,18,b
25882,4,16,5,a,a,0,0,11,e,b,0,c,a,1,34,a,10,a,1,2,a,2,a,1,b,a,12,b,c,b,15,3,b
25883,8,19,1,c,a,0,4,13,e,b,9,d,f,1,58,k,12,i,1,0,b,5,a,3,b,a,8,h,a,b,0,12,b
25884,5,6,0,a,a,0,0,16,d,b,11,c,f,0,65,e,7,b,0,2,a,6,b,1,b,a,3,b,a,b,5,18,a
25885,5,14,6,a,b,0,4,2,e,b,20,d,f,1,95,n,15,i,1,2,a,4,b,1,b,b,21,f,a,b,5,15,b
25886,4,11,5,a,a,0,1,17,a,b,0,c,f,0,42,i,5,a,1,5,a,3,b,1,b,a,8,b,a,b,10,18,a
25887,11,18,10,a,a,0,4,4,e,b,8,c,f,1,91,b,10,d,1,6,b,2,a,1,b,a,12,b,a,b,10,18,b
25888,7,18,1,a,a,0,1,14,c,b,0,d,a,1,36,r,8,g,1,0,b,5,a,1,b,a,4,h,a,b,0,3,b
25889,4,19,1,a,a,0,2,18,c,b,1,d,a,2,59,k,17,g,2,7,a,1,a,3,b,a,12,f,a,b,15,6,b
25890,11,7,10,a,b,0,1,3,e,b,24,a,g,0,75,b,11,a,1,0,a,4,a,1,b,a,15,b,a,b,10,15,b
25891,3,14,10,a,a,0,4,3,e,b,1,c,f,1,61,b,7,c,1,3,a,5,a,1,b,a,14,j,a,b,15,18,b
25892,7,17,5,e,b,0,5,12,e,b,0,d,f,0,90,k,14,f,0,2,b,1,b,1,b,b,15,f,a,b,5,3,b
25893,6,11,6,a,a,0,4,5,c,b,1,c,a,1,46,b,7,a,1,6,b,2,a,1,b,a,16,b,a,b,0,18,b
25894,1,3,6,b,a,0,2,14,a,b,17,c,f,0,12,e,10,b,1,0,b,0,b,2,b,a,7,b,a,b,5,12,a
25895,4,17,5,a,a,0,0,14,d,b,4,c,f,0,24,a,11,f,3,0,b,2,b,1,b,a,13,b,a,a,5,15,b
25896,4,14,10,a,a,0,1,6,e,b,0,c,a,1,74,e,7,a,2,0,a,3,a,1,b,a,5,b,a,b,10,12,b
25897,2,17,6,a,a,0,0,3,c,b,9,d,a,0,50,k,9,g,0,11,a,1,b,3,b,a,17,h,a,b,5,6,b
25898,1,0,1,a,b,0,0,1,e,b,0,d,f,1,36,k,9,i,1,2,a,2,a,3,b,b,8,k,a,b,10,18,b
25899,10,19,6,c,b,0,1,4,e,b,3,d,b,0,68,k,6,i,0,3,b,5,a,1,b,b,11,f,a,b,5,6,b
25900,1,3,6,a,a,0,5,1,e,b,22,d,b,0,50,j,11,i,3,0,a,3,a,2,b,a,6,f,f,b,5,18,b
25901,8,14,10,b,a,0,5,1,d,b,0,d,b,0,46,n,11,f,0,0,a,4,b,1,b,a,3,h,a,b,5,18,b
25902,4,13,6,b,a,0,1,14,a,b,16,c,f,1,37,a,10,f,2,0,b,5,b,1,b,a,4,b,a,b,5,12,a
25903,1,17,5,a,a,0,3,13,e,b,17,c,f,0,90,i,9,a,0,11,a,5,a,1,b,a,21,b,a,a,10,6,b
25904,5,11,6,a,a,0,5,17,e,b,4,c,f,0,27,i,6,a,1,6,b,1,b,3,b,a,12,b,a,b,0,12,b
25905,1,14,5,c,b,0,2,15,c,b,3,d,a,1,96,k,7,i,1,5,a,5,a,1,b,b,10,f,a,b,5,9,b
25906,9,3,10,a,a,0,2,3,e,b,6,c,a,1,56,b,9,a,1,0,a,3,a,3,b,a,4,b,a,b,10,9,b
25907,3,11,1,a,a,0,0,7,e,b,13,e,f,0,96,r,14,i,0,11,b,3,a,1,b,a,21,f,a,b,0,15,b
25908,1,0,10,b,a,0,0,9,e,b,10,d,h,1,52,r,14,f,3,0,b,6,b,1,b,a,5,f,a,b,5,0,b
25909,8,19,1,a,a,0,4,7,e,b,12,c,a,1,55,d,18,c,1,7,b,5,a,2,b,a,21,j,a,b,10,0,b
25910,2,15,5,a,a,0,1,1,a,b,24,d,b,1,95,r,7,i,1,3,a,1,b,1,d,a,8,f,a,c,5,15,a
25911,1,4,10,a,a,0,3,5,a,b,15,d,a,2,13,l,8,i,2,3,a,5,a,1,b,a,10,f,a,d,10,12,a
25912,7,20,1,a,a,1,2,13,e,b,18,c,a,1,81,i,18,c,1,11,a,6,b,3,b,a,18,a,c,b,15,18,b
25913,1,17,5,a,a,0,1,12,e,b,16,c,f,1,28,i,8,c,1,0,a,1,a,2,b,a,4,b,a,b,5,18,b
25914,7,18,6,a,a,0,4,10,e,b,17,d,f,2,82,n,12,i,2,9,b,3,a,3,b,a,11,f,a,b,15,18,b
25915,5,11,10,a,a,0,4,1,e,b,22,d,b,1,48,j,10,i,1,4,a,5,a,3,b,a,8,f,f,d,5,18,b
25916,1,11,6,c,a,0,1,7,e,b,18,c,c,1,98,b,12,c,1,0,b,5,a,1,c,a,20,b,a,b,5,18,b
25917,1,14,6,a,a,0,1,1,e,b,23,d,b,0,52,k,15,i,2,6,a,3,a,1,b,a,6,h,a,b,5,9,b
25918,1,1,6,c,b,0,1,18,e,b,10,d,a,0,82,k,9,i,0,0,a,5,a,1,b,b,13,f,a,b,5,0,b
25919,1,2,10,a,a,0,1,5,d,b,12,d,a,1,43,n,8,i,4,0,a,0,a,3,a,a,5,f,a,b,5,3,b
25920,23,2,5,a,a,0,1,18,c,b,15,c,f,1,84,i,14,c,1,2,a,5,b,1,b,a,12,j,a,c,0,18,b
25921,1,4,6,a,a,0,3,17,e,b,0,c,f,0,5,i,6,a,1,0,a,5,b,1,b,a,2,b,a,b,10,3,b
25922,15,18,1,c,a,0,4,3,e,b,0,d,f,0,84,j,6,i,0,0,b,3,b,1,b,a,16,f,a,b,10,0,b
25923,4,10,6,a,a,0,4,16,c,b,19,c,f,1,45,b,7,b,3,1,b,5,b,1,b,a,2,b,a,b,0,0,b
25924,4,18,1,c,b,0,0,5,e,b,18,c,a,1,46,b,9,a,1,0,b,2,a,1,b,b,6,b,a,b,15,15,b
25925,4,16,6,a,a,0,4,13,a,b,3,d,f,1,79,r,15,i,1,4,b,4,a,1,b,a,12,g,a,b,10,15,b
25926,2,18,10,a,a,0,2,17,e,b,10,c,a,0,27,e,8,b,0,0,a,6,a,2,b,a,10,b,a,b,10,18,b
25927,6,17,6,a,a,0,0,4,a,b,15,d,c,1,7,j,8,i,3,1,a,6,a,1,a,a,4,h,a,b,5,18,a
25928,9,20,5,a,a,0,4,10,e,b,22,d,f,1,33,j,27,i,1,5,a,5,b,1,b,a,9,f,a,b,10,6,b
25929,14,19,1,a,a,0,5,18,c,b,10,c,f,0,85,i,13,f,0,5,b,1,a,1,b,a,15,j,a,b,15,18,b
25930,1,22,6,a,a,0,1,11,c,b,1,c,a,1,21,a,9,a,1,1,a,6,b,3,b,a,13,j,c,b,10,15,b
25931,1,1,5,b,a,0,0,16,a,b,7,c,f,1,89,b,6,a,1,0,b,6,a,1,b,a,6,b,a,b,10,9,a
25932,1,16,5,a,a,0,4,2,d,b,13,d,f,1,95,k,10,i,1,11,a,3,b,1,b,a,17,f,a,b,15,12,b
25933,1,3,1,c,b,0,2,10,e,b,17,c,f,1,29,b,11,c,4,10,a,3,a,1,b,b,16,b,a,b,0,6,b
25934,1,11,1,a,b,0,3,4,e,b,9,c,f,0,65,a,8,a,0,3,b,5,b,2,b,b,6,b,a,b,15,18,b
25935,6,1,1,a,a,0,0,4,e,b,6,c,a,1,60,b,8,a,1,4,b,5,b,1,b,a,6,d,c,b,10,12,b
25936,4,21,0,b,a,0,0,11,c,b,5,c,f,0,72,i,20,c,1,0,a,3,a,3,b,a,8,j,a,b,15,9,b
25937,10,18,0,a,a,1,1,18,d,b,0,c,a,3,66,i,20,c,4,11,a,5,b,2,b,a,20,j,a,b,10,18,b
25938,2,19,1,a,b,0,3,12,e,b,16,c,f,0,63,i,14,c,0,2,a,5,b,3,b,b,4,j,a,b,5,15,b
25939,1,10,1,a,a,0,3,6,d,b,16,c,a,0,96,b,8,a,0,7,b,5,a,3,b,a,18,b,a,b,15,15,b
25940,1,4,10,a,a,0,3,15,e,b,19,d,f,1,44,n,9,i,1,3,b,4,a,1,b,a,4,f,a,b,15,18,b
25941,1,4,10,b,a,0,3,2,a,b,0,c,f,1,38,b,11,f,1,3,a,3,b,3,b,a,17,j,a,b,5,0,a
25942,4,7,0,a,a,0,2,5,e,b,1,d,a,1,60,r,0,i,1,4,b,5,a,3,b,a,5,f,a,b,10,18,b
25943,1,6,5,a,a,0,4,1,e,a,18,c,b,1,28,b,11,a,1,2,b,6,a,4,b,a,7,b,f,b,15,18,b
25944,1,18,10,c,b,0,3,10,c,b,0,c,f,1,99,i,17,c,1,1,b,3,a,1,b,b,14,d,a,b,10,18,b
25945,4,2,0,a,a,0,1,10,a,d,17,d,h,0,21,q,15,g,4,2,a,4,b,3,b,a,4,h,a,b,10,18,a
25946,4,18,0,c,a,0,2,8,c,b,6,d,a,0,46,k,14,i,0,0,b,2,a,3,b,a,6,f,a,b,15,3,b
25947,2,13,6,a,b,0,0,6,e,b,3,d,a,1,63,j,8,g,1,4,a,3,a,1,b,b,11,f,a,b,10,18,b
25948,1,22,1,a,a,0,2,9,e,b,8,c,f,1,35,i,10,c,1,0,a,5,b,2,b,a,11,j,a,b,5,6,b
25949,1,16,1,a,a,0,0,1,e,b,6,d,b,1,35,r,10,i,1,0,a,6,b,3,b,a,3,f,a,b,10,15,b
25950,4,22,6,a,a,0,3,12,c,b,15,c,f,1,64,i,13,f,2,2,b,5,b,1,b,a,8,j,a,b,15,3,b
25951,7,18,1,b,a,0,2,14,b,b,0,d,h,0,86,k,13,f,0,0,a,2,a,1,b,a,11,f,a,b,5,9,a
25952,1,7,6,a,a,0,4,1,e,b,24,d,b,0,67,r,9,i,0,3,a,0,a,4,a,a,13,f,f,b,5,18,b
25953,1,17,1,b,a,0,1,1,e,b,22,d,b,0,48,m,10,f,1,0,a,1,b,2,b,a,5,g,a,b,5,12,b
25954,4,19,1,b,a,0,1,6,a,b,16,c,f,1,51,i,13,d,1,0,a,5,a,1,b,a,4,b,a,b,5,15,a
25955,1,4,6,a,a,0,1,4,e,b,10,d,g,1,49,k,6,g,1,0,b,0,b,1,a,a,10,f,c,b,15,15,b
25956,1,17,6,b,a,0,1,11,a,b,5,d,c,0,25,k,12,f,0,0,b,4,a,3,b,a,5,h,a,b,10,12,a
25957,2,14,0,a,a,0,4,5,c,b,4,c,a,1,43,a,9,a,1,6,b,5,a,1,b,a,9,b,a,b,15,9,b
25958,4,12,0,a,a,0,4,15,a,b,12,d,a,1,38,k,9,g,1,6,a,0,a,1,b,a,11,f,a,b,5,15,a
25959,1,17,5,a,b,0,0,12,e,b,6,c,f,1,80,i,13,c,1,3,b,2,a,3,b,b,8,b,a,b,5,15,b
25960,4,16,1,a,a,0,1,16,e,b,19,d,d,1,96,n,12,i,1,9,a,5,a,1,b,a,12,f,b,b,15,18,b
25961,1,17,6,a,a,0,1,2,c,b,24,d,h,1,87,k,15,g,0,0,a,6,b,1,b,a,17,f,a,b,0,18,b
25962,13,17,1,a,a,0,0,1,e,b,23,d,f,1,52,o,14,i,2,0,a,4,b,3,b,a,21,f,a,b,5,9,b
25963,1,23,10,a,a,0,1,11,c,c,0,d,f,1,73,r,22,i,3,0,a,1,a,2,b,a,8,h,a,b,5,12,b
25964,11,17,1,a,a,0,6,4,b,b,15,d,g,1,35,j,8,g,1,1,a,0,b,1,b,a,4,f,a,b,5,18,b
25965,5,21,6,a,a,0,6,12,e,b,11,c,a,1,65,i,9,f,1,10,b,5,b,1,b,a,15,j,a,b,15,15,b
25966,4,11,10,b,a,0,2,18,a,b,19,d,f,1,36,n,17,f,3,0,a,6,a,1,b,a,4,f,a,a,5,6,a
25967,8,14,1,a,a,0,1,1,e,b,21,d,f,1,45,r,24,i,1,1,b,2,a,2,b,a,14,f,f,b,10,18,b
25968,1,21,5,a,a,0,1,11,e,b,0,c,a,1,54,i,12,a,1,1,a,2,a,1,b,a,3,j,a,b,5,12,b
25969,8,16,0,a,a,0,1,7,e,b,13,c,f,1,47,i,11,c,1,0,b,0,a,0,b,a,4,b,a,b,10,18,b
25970,1,4,10,b,a,0,3,10,a,b,16,c,f,1,38,b,9,f,3,0,b,3,b,4,b,a,9,a,a,b,5,9,a
25971,7,7,1,a,a,0,1,5,e,b,0,c,a,0,5,b,7,a,0,0,a,2,b,3,b,a,10,b,a,b,15,15,b
25972,2,18,6,a,a,0,0,6,e,b,8,c,a,1,37,a,8,a,3,4,b,0,a,3,b,a,6,d,a,b,10,18,b
25973,12,17,1,b,a,0,3,18,a,b,1,c,f,1,13,a,10,c,1,0,b,3,b,1,b,a,2,b,a,b,15,15,a
25974,7,15,10,b,a,0,0,11,e,b,5,c,f,1,63,i,9,c,1,0,a,5,a,3,d,a,3,j,a,b,10,9,b
25975,6,14,1,b,a,0,3,14,e,b,15,d,f,1,59,r,14,f,2,0,b,2,a,1,b,a,3,f,a,b,10,6,b
25976,7,6,0,b,a,0,4,6,a,b,6,c,c,1,61,b,7,a,1,0,a,5,a,3,b,a,3,b,a,b,5,15,a
25977,1,6,0,a,a,0,4,16,c,b,5,d,f,1,60,k,5,i,1,5,a,3,a,3,b,a,10,h,a,b,10,0,b
25978,10,2,10,a,a,0,1,14,a,b,17,e,f,1,46,k,11,i,1,1,b,3,a,1,b,a,18,f,a,b,0,9,a
25979,5,2,6,b,a,0,1,6,a,d,1,c,c,2,37,b,9,a,2,0,a,5,a,4,b,a,8,b,a,b,10,18,a
25980,1,7,1,b,a,0,0,13,e,b,11,c,c,1,83,i,14,a,1,0,b,5,b,3,b,a,3,b,c,b,10,12,b
25981,3,14,6,a,a,0,4,4,e,b,24,c,g,1,44,b,7,a,1,4,a,5,a,2,b,a,4,b,a,b,10,18,b
25982,7,6,0,c,b,1,4,9,e,b,14,d,f,0,29,j,13,i,5,4,b,3,a,1,b,b,10,f,a,b,5,9,b
25983,4,20,6,a,a,0,4,11,e,b,0,c,c,1,33,i,14,c,2,2,a,6,a,1,b,a,4,j,a,b,5,9,b
25984,1,6,5,b,a,0,4,8,e,b,16,d,f,1,67,n,12,f,1,0,a,4,a,3,b,a,3,f,a,b,5,15,b
25985,1,17,6,c,a,0,4,4,e,b,10,c,b,0,71,i,6,a,0,0,b,6,a,1,b,a,8,j,a,b,10,9,b
25986,1,17,5,b,a,0,2,7,d,b,11,c,b,0,43,d,13,c,0,0,b,4,a,3,b,a,1,a,a,b,10,6,b
25987,7,17,10,a,b,0,4,13,e,b,7,d,f,1,68,r,20,i,1,5,b,3,a,1,b,b,10,f,a,b,15,3,b
25988,7,2,6,b,a,0,1,8,e,b,0,d,f,2,12,k,14,f,2,0,a,3,a,3,d,a,7,h,a,b,15,15,b
25989,1,6,6,c,b,0,4,5,c,b,23,d,a,2,79,r,7,i,3,6,b,6,b,1,d,b,12,f,a,b,5,6,b
25990,4,16,6,a,a,0,1,10,e,b,16,c,f,2,44,i,12,c,2,4,a,5,a,3,b,a,10,j,a,b,15,18,b
25991,1,17,6,a,a,0,1,9,d,b,3,c,f,1,27,i,17,c,1,0,a,3,a,2,b,a,5,j,a,b,0,15,b
25992,2,19,5,a,a,0,1,7,c,b,16,d,f,0,33,k,16,i,1,2,b,6,a,1,b,a,10,f,a,b,5,15,b
25993,1,23,1,a,a,0,1,13,a,b,0,d,c,0,66,r,17,i,0,3,a,5,b,1,b,a,8,f,c,b,5,15,a
25994,7,18,10,b,a,0,4,11,e,b,2,d,f,1,39,r,18,f,1,0,a,6,a,1,b,a,9,h,a,b,5,3,b
25995,13,19,1,b,a,0,1,16,e,b,5,c,f,3,78,i,7,b,3,0,b,3,b,1,b,a,11,b,a,b,10,12,b
25996,5,9,6,c,a,0,1,7,e,b,8,c,f,1,49,i,10,c,1,0,a,2,b,1,b,a,3,b,a,b,5,12,b
25997,2,14,5,a,a,0,0,8,e,b,14,c,a,1,30,b,9,f,1,0,a,6,a,1,b,a,11,b,a,b,15,6,b
25998,1,17,10,a,a,0,3,0,d,b,21,c,b,2,42,b,16,a,4,5,a,2,a,1,b,a,5,j,a,b,5,12,b
25999,4,17,0,a,a,0,2,1,e,b,24,a,b,1,60,a,17,a,1,3,b,3,a,2,b,a,18,e,a,b,5,18,b
